Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Odisha,Waste,,103.32,140.49,157.5,98.28,63.0,99.54,151.2,137.18,145.48,119.07,117.81
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Puducherry,Waste,,64.26,131.04,134.19,64.26,46.62,100.8,150.57,114.06,122.86,93.24,29.61
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Punjab,Waste,,837.27,1131.48,1315.44,793.8,494.55,684.81,927.36,1120.26,1185.49,1311.03,1605.87
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Waste,,13.86,17.01,15.75,11.34,10.08,10.08,6.3,9.74,12.28,16.38,13.86
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Sikkim,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Waste,,4746.42,6148.17,5646.06,4369.05,3425.94,4295.34,5659.29,4545.72,3695.67,3267.18,3371.13
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Telangana,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.85,725.76
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Tripura,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Waste,,14105.07,19661.67,19172.16,12291.93,12348.63,14389.2,16889.67,16730.02,16610.7,17657.01,17437.77
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Waste,,1045.17,1279.53,1093.05,673.47,692.37,754.74,815.85,773.75,751.63,807.66,724.5
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CO2e (t) GWP-AR2,West Bengal,Waste,,12.6,18.27,14.49,6.93,5.04,10.71,12.6,11.08,13.98,13.23,4.09
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Waste,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Waste,,1275.93,1896.05,1832.76,2399.01,2917.46,3076.36,3331.55,3369.25,3973.89,4202.46,4964.79
Waste,Industrial Wastewater,Coffee,,,,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Waste,,17.86,13.95,10.88,8.93,8.76,10.88,14.12,12.67,12.67,14.46,11.65
