Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Jammu & Kashmir,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Jharkhand,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Karnataka,Waste,,206.07,297.87,340.86,235.86,279.84,408.21,458.97,480.51,495.85,573.81,513.99
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Kerala,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Lakshadweep,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Madhya Pradesh,Waste,,10.62,19.02,21.06,10.26,8.88,17.25,19.26,29.6,39.87,47.25,42.03
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Maharashtra,Waste,,534.24,974.91,1089.75,684.27,773.37,1026.87,1079.55,1054.79,956.63,1177.95,1077.93
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Manipur,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Meghalaya,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waste,Industrial Wastewater,Sugar,,,,,Emissions,CH4 (t),Mizoram,Waste,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
