Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.86
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Haryana,Industry,-,303.29,121.87,7.12,25.56,8.52,0.0,0.0,24.22,59.93,82.08,21.6
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Industry,-,0.0,0.0,122.28,40.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Industry,-,93.56,27.27,282.64,93.99,295.26,790.44,7889.61,9792.34,3500.16,6542.36,2060.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5996.18
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Industry,-,315.98,357.27,797.84,532.48,112.47,243.5,166.6,284.37,379.03,622.19,174.74
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Industry,-,39.11,31.5,67.01,751.71,3801.66,5282.83,3287.64,3334.44,3774.5,3842.82,961.32
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078.81
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,Karnataka,Industry,-,0.0,552.66,184.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Karnataka,Industry,-,1547.62,1616.72,2479.92,1760.5,1633.97,1641.44,2002.49,2266.29,2822.46,3306.73,852.86
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Karnataka,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807.13
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Kerala,Industry,-,433.79,95.52,5.66,1.89,1.76,2.55,6.35,230.83,1137.91,719.53,121.89
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Kerala,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.68
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Industry,-,5604.75,5521.85,7554.39,5959.37,4636.22,4318.76,9002.64,16674.48,15340.67,19806.33,5417.21
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14089.29
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,645.1,309.53,32.15,754.2,2519.29,4395.56,5473.92,12767.67,8123.37,10403.43,2985.49
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431.92
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,1089.4,1218.47,1828.79,1417.82,1513.72,2503.18,2055.25,655.36,1848.74,2120.87,509.08
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.78
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Puducherry,Industry,-,1999.72,14123.13,6108.62,1473.84,3703.88,6866.12,2308.85,703.9,867.68,929.05,234.46
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Puducherry,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385.26
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,Punjab,Industry,-,23.47,0.0,1095.9,365.3,0.0,0.0,0.0,47.25,15.75,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Punjab,Industry,-,942.91,854.61,1252.1,1361.11,1903.25,1777.81,418.55,31.23,284.4,235.86,48.18
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Punjab,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.31
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,374.43,1899.1,5149.59,1886.19,293.81,415.78,209.19,61.38,6540.88,486816.33,161546.52
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443.74
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,394.73,310.34,523.83,603.61,884.76,2216.72,848.73,1044.47,1208.25,1939.75,548.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Water Treatment,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,20.49,6.83,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.56
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.6,223.74,3122.5,1033.4
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979.14
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Tripura,Industry,-,0.0,35.02,21.51,24.19,20.01,26.5,15.97,17.56,20.01,20.15,5.04
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tripura,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,166.96,55.65,0.0,0.0,13.64,4.55,0.0,0.0,8.2,2.73,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,19522.78,16488.03,19133.05,19444.67,19430.15,23358.82,24454.42,38271.2,31920.89,32351.66,8428.68
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22271.65
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Industry,-,0.0,0.0,0.0,0.0,964.93,321.64,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Industry,-,0.0,0.0,1188.92,4544.59,2044.59,5522.46,5084.0,5573.08,4866.48,4676465.46,1558446.56
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7971.19
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Paper Making,-,-,,Emissions,CO2e (t) GWP-AR2,West Bengal,Industry,-,26.81,29.08,55.12,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,Soap and Detergent,-,-,,Emissions,CO2e (t) GWP-AR2,West Bengal,Industry,-,2043.34,1373.2,3380.8,3573.44,4008.43,1594.75,1690.06,1699.23,3279.94,50240.76,16426.78
Industrial Product and Process Use,Mineral Industry,Other Uses of Soda Ash,-,-,-,,Emissions,CO2e (t) GWP-AR2,West Bengal,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10844.52
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,58788.38,37678.89,23403.64,20906.35,6346.51,114358.66,82703.09,131314.51,49529.85,24534.47,22418.15
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Assam,Industry,-,580.9,1598.8,1145.54,231.32,13.98,2275.99,1749.1,6389.18,3024.63,862.94,16292.56
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Bihar,Industry,-,18.79,20.73,47.65,13.79,0.0,45.63,180.52,1743.87,2063.38,2315.15,670.14
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,6002.95,2945.78,1931.18,483.78,55.34,648.78,616.76,253.99,3154.46,3049.74,2195.38
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Industry,-,311924.75,162653.82,489160.21,319530.51,77394.43,25903.76,81945.42,99654.81,58777.94,74185.09,327255.91
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Industry,-,182663.16,62691.22,15047.14,13024.57,9950.04,11355.82,14442.19,70985.09,90883.37,111308.94,88410.85
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Delhi,Industry,-,1346.07,5322.91,2343.08,265.11,25.46,2868.0,7775.94,8225.16,4346.44,2745.67,11771.71
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Goa,Industry,-,89.17,462.14,480.11,112.42,7.68,420.64,139.38,78.92,220.56,1692.75,37924.52
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,33556.68,86326.04,124220.5,99093.05,27534.45,204838.72,140024.97,96252.45,95652.93,295547.81,211289.93
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Haryana,Industry,-,5371.33,5000.64,7765.31,8400.99,16168.75,108057.45,65562.08,48480.99,76209.28,63126.27,73485.31
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Industry,-,231.92,13418.5,5896.37,483.16,18.13,49563.31,17495.95,2780.48,6377.9,140163.25,51844.89
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Industry,-,2815.62,2408.05,1874.66,450.33,23787.21,10627.63,7276.67,21820.17,29407.75,22234.53,10233.02
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Industry,-,28903.03,9113.6,458.96,126.47,820.12,7705.54,12922.86,4170.25,287.62,3095.27,5344.58
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Karnataka,Industry,-,81362.95,40080.58,12858.18,7803.01,1740.21,16948.14,30137.15,25500.88,22699.44,28555.76,12623.12
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Kerala,Industry,-,21919.73,17976.92,14910.6,3705.53,2098.98,16880.77,85580.65,67141.39,18314.74,23152.36,15097.7
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Industry,-,16107.33,17149.83,15018.67,3526.3,2238.98,248037.14,502819.49,377839.34,128556.88,161674.0,79038.71
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,231171.86,177445.42,223183.24,65107.09,15738.56,205203.43,350933.38,275781.06,301593.02,1532160.03,766862.47
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Manipur,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Industry,-,8.57,5.74,2.64,39.26,12.9,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Nagaland,Industry,-,0.86,2.67,3.22,0.81,0.78,0.26,3.23,2.9,3.34,3.74,2.04
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,1689.59,2058.4,3406.3,928.59,128.96,872.66,3231.59,4312.79,2863.22,3252.6,3708.83
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Puducherry,Industry,-,128.66,62.98,28.33,6.48,0.07,36583.97,12206.08,270.54,576.43,468.67,5701.27
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Punjab,Industry,-,16914.11,6335.0,28939.8,9359.76,412.83,88193.38,52917.12,47762.3,41029.1,96742.35,43810.0
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,20084.41,26768.71,46641.17,13565.23,2412.21,11961.29,42190.31,96777.28,52638.7,119071.2,80955.11
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,31879.36,23499.98,82809.42,134176.72,291609.93,93028.89,32048.4,102115.97,128179.03,180235.53,132604.9
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118174.44,259292.64,162190.32,147768.77
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tripura,Industry,-,0.0,0.0,0.0,0.0,0.0,4.4,1.47,0.0,0.0,0.0,0.0
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,70626.56,120115.81,64438.79,13293.34,6598.7,141980.14,121020.41,148546.03,141412.57,139138.28,90194.78
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Industry,-,7452.71,17466.13,11372.71,2387.81,227.28,62470.52,31085.97,9912.03,43987.48,15935.84,3015.87
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Lubricant Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,West Bengal,Industry,-,15540.08,11296.94,6600.78,4459.89,6643.84,64029.44,66486.87,46901.79,27143.05,44973.43,34294.45
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,171645.79,178264.78,190518.63,208102.77,233889.59,244154.88,248380.42,252936.8,244356.72,60276.74,0.0
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Industry,-,0.0,0.0,283.06,603.14,1068.93,1371.09,1148.95,525.51,87.19,0.0,0.0
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Assam,Industry,-,4694.92,5077.1,5198.93,4930.2,5192.95,5274.17,3471.92,2886.7,3101.68,3584.19,2675.3
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,356301.45,389448.93,422503.26,472881.37,515689.81,539154.85,544255.84,558288.05,596108.95,634652.42,628910.09
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,40312.28,45824.13,53950.36,50317.2,49794.08,59379.79,68555.84,69704.79,58871.01,57971.68,50981.25
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Industry,-,95.55,80.02,80.02,59.72,95.55,109.88,99.13,91.96,90.77,69.27,62.11
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Industry,-,399273.51,420064.44,431690.06,453500.95,494480.87,516863.84,522695.76,529552.42,538102.64,579872.0,582050.45
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Industry,-,261854.87,280377.77,314406.67,336581.83,350592.54,343234.26,339755.17,357065.82,361545.76,404182.2,490573.02
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,170653.3,172896.26,173684.52,182157.11,193147.35,189914.29,187286.76,186985.79,180108.83,181531.28,183103.02
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Industry,-,26326.66,27382.45,30347.97,27479.19,27218.82,31875.52,34148.34,28814.45,27273.76,15889.39,16314.57
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,332291.79,375044.1,417545.59,459445.14,498787.63,494577.61,500416.7,520575.82,536115.28,577815.39,643756.84
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Industry,-,3026.44,2479.43,2724.27,4303.18,5517.81,6905.63,12437.77,28910.0,35784.57,47672.95,46864.39
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Industry,-,98976.67,99699.24,102440.23,102127.32,105485.78,109603.84,115747.48,118384.56,119447.52,120180.84,116890.46
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Telangana,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188236.25,279086.69
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Industry,-,76397.83,62588.96,55543.6,56746.29,64413.9,72312.02,76508.9,76972.3,71962.08,71172.62,63328.25
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Other,-,-,-,,Emissions,CO2e (t) GWP-AR2,West Bengal,Industry,-,115852.58,118584.02,110476.89,108966.06,110241.61,105232.58,112684.02,123769.81,132808.51,141115.08,128059.85
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Industry,-,219.0,438.54,123.77,2436.03,1340.41,6529.78,3110.72,4811.11,4407.19,1395.9,9181.41
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Assam,Industry,-,10525.27,14523.54,4117.22,120.17,55.34,5578.38,13343.21,50599.1,20386.89,6256.44,7385.57
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Bihar,Industry,-,40.7,13.57,0.0,0.0,0.0,24.65,8.22,184.76,248.92,301.88,465.3
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Industry,-,0.0,0.0,0.0,657.25,219.08,0.0,0.0,66.29,69.72,31.23,16.45
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Industry,-,1142.63,9081.11,3329.7,522.33,2926.02,1302.78,6147.02,2007.89,779.98,1398.79,33025.04
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Industry,-,8120.47,2672.48,4.68,7.2,1.88,0.91,206.63,356.33,2853.71,1495.5,1394.69
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Delhi,Industry,-,502.72,380.27,915.34,306.15,251.7,107.28,1032.0,3356.12,6309.76,8561.91,6472.0
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Goa,Industry,-,0.0,0.0,0.0,680.38,917.66,960.2,1064.23,1245.39,1909.51,748.87,320.15
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Gujarat,Industry,-,21728.66,83179.75,27117.89,1367.99,240301.49,166906.59,140333.26,133811.01,117424.82,142669.58,62154.95
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Haryana,Industry,-,0.63,537.03,179.01,0.0,0.0,0.0,33043.88,11023.12,608.11,201.76,0.0
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Industry,-,1653.35,6812.9,3631.04,1624.91,1191.27,15717.21,6140.56,1369.98,1329.15,11974.58,16266.7
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Industry,-,3709.12,960.94,0.02,1621.49,1092.69,1007.05,329.9,657.83,765.49,515.64,13523.63
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Industry,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12829.74,19164.85,11183.52,6894.83
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Karnataka,Industry,-,96.21,143.21,487.1,330.95,740.55,730.57,2300.87,20697.96,6995.62,1310.18,685.69
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Kerala,Industry,-,125.37,451.45,173.32,73.63,398.17,194.41,151459.72,50822.57,388.44,239.77,236.01
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Industry,-,332.77,109.28,36.43,4639.19,3394.02,9811.9,16426.97,5702.61,8269.33,6833.38,6548.45
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Industry,-,7990.92,3661.59,2592.95,17431.49,18118.68,5594.93,26898.32,49562.53,19620.13,46958.94,28676.2
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Industry,-,0.0,0.0,2.54,0.85,11.7,3.9,3.35,6.71,8.19,6.34,5.83
Industrial Product and Process Use,Non-Energy Products from Fuels and Solvent Use,Paraffin Wax Use,-,-,-,,Emissions,CO2e (t) GWP-AR2,Odisha,Industry,-,542.14,57.51,21.04,0.63,0.0,331.82,110.61,3346.29,8639.56,12292.39,11195.23
